Conference,Year,Title,DOI,Abstract,AuthorNames-Deduped,Award
EuroVis,2009,"DocuBurst: Visualizing Document Content using Language Structure",10.1111/j.1467-8659.2009.01439.x,,Christopher Collins 0001;Sheelagh Carpendale;Gerald Penn,
EuroVis,2009,"The Chinese Room: Visualization and Interaction to Understand and Correct Ambiguous Machine Translation",10.1111/j.1467-8659.2009.01443.x,,Joshua Albrecht;Rebecca Hwa;G. Elisabeta Marai,
EuroVis,2008,"Particle Level Set Advection for the Interactive Visualization of Unsteady 3D Flow",10.1111/j.1467-8659.2008.01200.x,,Nicolas Cuntz;Andreas Kolb 0001;Robert Strzodka;Daniel Weiskopf,
EuroVis,2008,"Physically-based Dye Advection for Flow Visualization",10.1111/j.1467-8659.2008.01201.x,,Guo-Shi Li;Xavier Tricoche;Charles D. Hansen,
EuroVis,2008,"Extraction Of Feature Lines On Surface Meshes Based On Discrete Morse Theory",10.1111/j.1467-8659.2008.01202.x,,Jan Sahner;Britta Weber;Steffen Prohaska;Hans Lamecker,
EuroVis,2008,"Generating Color Palettes using Intuitive Parameters",10.1111/j.1467-8659.2008.01203.x,,Martijn Wijffelaars;Roel Vliegen;Jarke J. van Wijk;Erik-Jan van der Linden,
EuroVis,2008,"Animating Causal Overlays",10.1111/j.1467-8659.2008.01204.x,,Lyn Bartram;Miao Yao,
EuroVis,2008,"Visual Comparison of Hierarchically Organized Data",10.1111/j.1467-8659.2008.01205.x,,Danny Holten;Jarke J. van Wijk,
EuroVis,2008,"Automatic Detection and Visualization of Distinctive Structures in 3D Unsteady Multi-fields",10.1111/j.1467-8659.2008.01206.x,,Heike Jänicke;Michael Böttinger;Xavier Tricoche;Gerik Scheuermann,
EuroVis,2008,"A Four-level Focus+Context Approach to Interactive Visual Analysis of Temporal Features in Large Scientific Data",10.1111/j.1467-8659.2008.01207.x,,Philipp Muigg;Johannes Kehrer;Steffen Oeltze;Harald Piringer;Helmut Doleisch;Bernhard Preim;Helwig Hauser,
EuroVis,2008,"Concurrent Viewing of Multiple Attribute-Specific Subspaces",10.1111/j.1467-8659.2008.01208.x,,Robert Sisneros;C. Ryan Johnson;Jian Huang 0007,
EuroVis,2008,"Quality Isosurface Mesh Generation Using an Extended Marching Cubes Lookup Table",10.1111/j.1467-8659.2008.01209.x,,Sundaresan Raman;Rephael Wenger,
EuroVis,2008,"Computing Local Signed Distance Fields for Large Polygonal Models",10.1111/j.1467-8659.2008.01210.x,,Byungjoon Chang;Deukhyun Cha;Insung Ihm,
EuroVis,2008,"GPU Local Triangulation: an interpolating surface reconstruction algorithm",10.1111/j.1467-8659.2008.01211.x,,Carlos Buchart;Diego Borro;Aiert Amundarain,
EuroVis,2008,"Interactive Visualization for Memory Reference Traces",10.1111/j.1467-8659.2008.01212.x,,A. N. M. Imroz Choudhury;Kristin C. Potter;Steven G. Parker,
EuroVis,2008,"TimeRadarTrees: Visualizing Dynamic Compound Digraphs",10.1111/j.1467-8659.2008.01213.x,,Michael Burch;Stephan Diehl 0001,
EuroVis,2008,"Code Flows: Visualizing Structural Evolution of Source Code",10.1111/j.1467-8659.2008.01214.x,,Alexandru C. Telea;David Auber,
EuroVis,2008,"Raycasting of Light Field Galleries from Volumetric Data",10.1111/j.1467-8659.2008.01215.x,,Christof Rezk-Salama;Severin Todt;Andreas Kolb 0001,
EuroVis,2008,"Interaction-Dependent Semantics for Illustrative Volume Rendering",10.1111/j.1467-8659.2008.01216.x,,Peter Rautek;Stefan Bruckner;M. Eduard Gröller,
EuroVis,2008,"Illustrative Hybrid Visualization and Exploration of Anatomical and Functional Brain Data",10.1111/j.1467-8659.2008.01217.x,,Werner M. Jainek;Silvia Born;Dirk Bartz;Wolfgang Straßer;Jan Fischer,
EuroVis,2008,"Exploratory Visualization of Animal Kinematics Using Instantaneous Helical Axes",10.1111/j.1467-8659.2008.01218.x,,Daniel F. Keefe;Trevor M. O'Brien;D. B. Baier;Stephen M. Gatesy;E. L. Brainerd;David H. Laidlaw,
EuroVis,2008,"Geometry-driven Visualization of Microscopic Structures in Biology",10.1111/j.1467-8659.2008.01219.x,,Kishore Mosaliganti;Raghu Machiraju;Kun Huang 0001;Gustavo Leone,
EuroVis,2008,"Classification and Uncertainty Visualization of Dendritic Spines from Optical Microscopy Imaging",10.1111/j.1467-8659.2008.01220.x,,Firdaus Janoos;Boonthanome Nouanesengsy;Xiaoyin Xu;Raghu Machiraju;Stephen T. C. Wong,
EuroVis,2008,"Visualizing Genome Expression and Regulatory Network Dynamics in Genomic and Metabolic Context",10.1111/j.1467-8659.2008.01221.x,,Michel A. Westenberg;Sacha A. F. T. van Hijum;Oscar P. Kuipers;Jos B. T. M. Roerdink,
EuroVis,2008,"Density Displays for Data Stream Monitoring",10.1111/j.1467-8659.2008.01222.x,,Ming C. Hao;Daniel A. Keim;Umeshwar Dayal;Daniela Oelke;Chantal Tremblay,
EuroVis,2008,"Visual Analysis and Semantic Exploration of Urban LIDAR Change Detection",10.1111/j.1467-8659.2008.01223.x,,Thomas Butkiewicz;Remco Chang;Zachary Wartell;William Ribarsky,
EuroVis,2008,"Towards closing the analysis gap: Visual generation of decision supporting schemes from raw data",10.1111/j.1467-8659.2008.01224.x,,Thorsten May;Jörn Kohlhammer,
EuroVis,2008,"Investigative Visual Analysis of Global Terrorism",10.1111/j.1467-8659.2008.01225.x,,Xiaoyu Wang 0001;Erin Miller;Kathleen Smarick;William Ribarsky;Remco Chang,
EuroVis,2008,"COPERNICUS: Context-Preserving Engine for Route Navigation with Interactive User-modifiable Scaling",10.1111/j.1467-8659.2008.01226.x,,Hartmut Ziegler;Daniel A. Keim,
EuroVis,2008,"Visual Abstractions of Solvent Pathlines near Protein Cavities",10.1111/j.1467-8659.2008.01227.x,,Katrin Bidmon;Sebastian Grottel;Fabian Bös;Jürgen Pleiss;Thomas Ertl,
EuroVis,2008,"Sound Tracing: Rendering Listener Specific Acoustic Room Properties",10.1111/j.1467-8659.2008.01228.x,,Jens Bellmann;Frank Michel 0001;Eduard Deines;Martin Hering-Bertram;Jan Mohring;Hans Hagen,
EuroVis,2008,"Navigation and Exploration of Interconnected Pathways",10.1111/j.1467-8659.2008.01229.x,,Marc Streit;Michael Kalkusch;Karl Kashofer;Dieter Schmalstieg,
EuroVis,2008,"From Web Data to Visualization via Ontology Mapping",10.1111/j.1467-8659.2008.01230.x,,O. Gilson;Nuno Silva 0001;Phil W. Grant;Min Chen 0001,
EuroVis,2008,"Visual Inspection of Multivariate Graphs",10.1111/j.1467-8659.2008.01231.x,,A. Johannes Pretorius;Jarke J. van Wijk,
EuroVis,2008,"Centrality Based Visualization of Small World Graphs",10.1111/j.1467-8659.2008.01232.x,,Frank van Ham;Martin Wattenberg,
EuroVis,2008,"Interactive Exploratory Visualization of 2D Vector Fields",10.1111/j.1467-8659.2008.01233.x,,Tobias Isenberg 0001;Maarten H. Everts;Jens Grubert;Sheelagh Carpendale,
EuroVis,2008,"Results of a User Study on 2D Hurricane Visualization",10.1111/j.1467-8659.2008.01234.x,,Joel P. Martin;J. Edward Swan II;Robert J. Moorhead II;Zhanping Liu;Shangshu Cai,
EuroVis,2008,"Evaluation of illustration-inspired techniques for time-varying data visualization",10.1111/j.1467-8659.2008.01235.x,,Alark Joshi;Penny Rheingans,
EuroVis,2008,"Lagrangian Visualization of Flow-Embedded Surface Structures",10.1111/j.1467-8659.2008.01236.x,,Christoph Garth;Alexander Wiebel;Xavier Tricoche;Kenneth I. Joy;Gerik Scheuermann,
EuroVis,2008,"Discrete Multi-Material Interface Reconstruction for Volume Fraction Data",10.1111/j.1467-8659.2008.01237.x,,John C. Anderson;Christoph Garth;Mark A. Duchaineau;Kenneth I. Joy,
EuroVis,2008,"Topology-Preserving lambda2-based Vortex Core Line Detection for Flow Visualization",10.1111/j.1467-8659.2008.01238.x,,Tobias Schafhitzel;Joachim E. Vollrath;Joao Paulo Gois;Daniel Weiskopf;Antônio Castelo Filho;Thomas Ertl,
EuroVis,2008,"Illustrative Parallel Coordinates",10.1111/j.1467-8659.2008.01239.x,,Kevin T. McDonnell;Klaus Mueller 0001,
EuroVis,2008,"A Screen Space Quality Method for Data Abstraction",10.1111/j.1467-8659.2008.01240.x,,Jimmy Johansson 0001;Matthew Cooper 0001,
EuroVis,2008,"Visual Clustering in Parallel Coordinates",10.1111/j.1467-8659.2008.01241.x,,Hong Zhou 0004;Xiaoru Yuan;Huamin Qu;Weiwei Cui;Baoquan Chen,
EuroVis,2008,"Interactive Visualization of Multimodal Volume Data for Neurosurgical Tumor Treatment",10.1111/j.1467-8659.2008.01242.x,,Christian Rieder;Felix Ritter;Matthias Raspe;Heinz-Otto Peitgen,
EuroVis,2008,"Virtual Klingler Dissection: Putting Fibers into Context",10.1111/j.1467-8659.2008.01243.x,,Thomas Schultz 0001;Natascha Sauber;Alfred Anwander;Holger Theisel;Hans-Peter Seidel,
EuroVis,2008,"Abstractive Representation and Exploration of Hierarchically Clustered Diffusion Tensor Fiber Tracts",10.1111/j.1467-8659.2008.01244.x,,Wei Chen 0001;Song Zhang 0004;Stephen Correia;David S. Ebert,
